kingdom,phylum,class,genus,species,bacteria,strain_id,bacgroup,order
Bacteria,Elusimicrobia,Elusimicrobia,Elusimicrobium,Elusimicrobium_minutum,Elusimicrobium_minutum_Pei191_uid58949,2198,Elusimicrobia,Elusimicrobiales
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacter,Enterobacter_638,Enterobacter_638_uid58727,2200,Gammaproteobacteria,Enterobacteriales
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacter,Enterobacter_aerogenes,Enterobacter_aerogenes_KCTC_2190_uid68103,2201,Gammaproteobacteria,Enterobacteriales
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacter,Enterobacter_asburiae,Enterobacter_asburiae_LF7a_uid72793,359,Gammaproteobacteria,Enterobacteriales
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacter,Enterobacter_cloacae,Enterobacter_cloacae_ATCC_13047_uid48363,360,Gammaproteobacteria,Enterobacteriales
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacter,Enterobacter_cloacae,Enterobacter_cloacae_SCF1_uid59969,2203,Gammaproteobacteria,Enterobacteriales
Bacteria,Firmicutes,Bacilli,Enterococcus,Enterococcus_faecalis,Enterococcus_faecalis_V583_uid57669,2205,Bacilli,Lactobacillales
Bacteria,Proteobacteria,Gammaproteobacteria,Erwinia,Erwinia_amylovora,Erwinia_amylovora_ATCC_49946_uid46943,367,Gammaproteobacteria,Enterobacteriales
Bacteria,Proteobacteria,Gammaproteobacteria,Erwinia,Erwinia_amylovora,Erwinia_amylovora_CFBP1430_uid46839,368,Gammaproteobacteria,Enterobacteriales
Bacteria,Proteobacteria,Gammaproteobacteria,Erwinia,Erwinia_billingiae,Erwinia_billingiae_Eb661_uid50547,369,Gammaproteobacteria,Enterobacteriales
Bacteria,Proteobacteria,Gammaproteobacteria,Erwinia,Erwinia_pyrifoliae,Erwinia_pyrifoliae_Ep1_96_uid40659,372,Gammaproteobacteria,Enterobacteriales
Bacteria,Proteobacteria,Gammaproteobacteria,Erwinia,Erwinia_tasmaniensis,Erwinia_tasmaniensis_Et1_99_uid59029,373,Gammaproteobacteria,Enterobacteriales
Bacteria,Firmicutes,Erysipelotrichi,Erysipelothrix,Erysipelothrix_rhusiopathiae,Erysipelothrix_rhusiopathiae_Fujisawa_uid68021,374,Erysipelotrichi,Erysipelotrichales
Bacteria,Proteobacteria,Alphaproteobacteria,Erythrobacter,Erythrobacter_litoralis,Erythrobacter_litoralis_HTCC2594_uid58299,375,Alphaproteobacteria,Sphingomonadales
Bacteria,Proteobacteria,Gammaproteobacteria,Escherichia,Escherichia_coli,Escherichia_coli_536_uid58531,378,Gammaproteobacteria,Enterobacteriales
Bacteria,Proteobacteria,Gammaproteobacteria,Escherichia,Escherichia_coli,Escherichia_coli_55989_uid59383,379,Gammaproteobacteria,Enterobacteriales
Bacteria,Proteobacteria,Gammaproteobacteria,Escherichia,Escherichia_coli,Escherichia_coli_APEC_O1_uid58623,381,Gammaproteobacteria,Enterobacteriales
Bacteria,Proteobacteria,Gammaproteobacteria,Escherichia,Escherichia_coli,Escherichia_coli_ATCC_8739_uid58783,382,Gammaproteobacteria,Enterobacteriales
Bacteria,Proteobacteria,Gammaproteobacteria,Escherichia,Escherichia_coli,Escherichia_coli__BL21_Gold_DE3_pLysS_AG__uid59245,2208,Gammaproteobacteria,Enterobacteriales
Bacteria,Proteobacteria,Gammaproteobacteria,Escherichia,Escherichia_coli,Escherichia_coli_B_REL606_uid58803,2209,Gammaproteobacteria,Enterobacteriales
Bacteria,Proteobacteria,Gammaproteobacteria,Escherichia,Escherichia_coli,Escherichia_coli_BW2952_uid59391,2210,Gammaproteobacteria,Enterobacteriales
Bacteria,Proteobacteria,Gammaproteobacteria,Escherichia,Escherichia_coli,Escherichia_coli_CFT073_uid57915,2211,Gammaproteobacteria,Enterobacteriales
Bacteria,Proteobacteria,Gammaproteobacteria,Escherichia,Escherichia_coli,Escherichia_coli_E24377A_uid58395,387,Gammaproteobacteria,Enterobacteriales
Bacteria,Proteobacteria,Gammaproteobacteria,Escherichia,Escherichia_coli,Escherichia_coli_ED1a_uid59379,2213,Gammaproteobacteria,Enterobacteriales
Bacteria,Proteobacteria,Gammaproteobacteria,Escherichia,Escherichia_coli,Escherichia_coli_HS_uid58393,2214,Gammaproteobacteria,Enterobacteriales
Bacteria,Proteobacteria,Gammaproteobacteria,Escherichia,Escherichia_coli,Escherichia_coli_IAI39_uid59381,351,Gammaproteobacteria,Enterobacteriales
Bacteria,Proteobacteria,Gammaproteobacteria,Escherichia,Escherichia_coli,Escherichia_coli_K_12_substr__DH10B_uid58979,2245,Gammaproteobacteria,Enterobacteriales
Bacteria,Proteobacteria,Gammaproteobacteria,Escherichia,Escherichia_coli,Escherichia_coli_K_12_substr__MG1655_uid57779,418,Gammaproteobacteria,Enterobacteriales
Bacteria,Proteobacteria,Gammaproteobacteria,Escherichia,Escherichia_coli,Escherichia_coli_O103_H2_12009_uid41013,2416,Gammaproteobacteria,Enterobacteriales
Bacteria,Proteobacteria,Gammaproteobacteria,Escherichia,Escherichia_coli,Escherichia_coli_O111_H__11128_uid41023,2418,Gammaproteobacteria,Enterobacteriales
Bacteria,Proteobacteria,Gammaproteobacteria,Escherichia,Escherichia_coli,Escherichia_coli_O127_H6_E2348_69_uid59343,553,Gammaproteobacteria,Enterobacteriales
Bacteria,Proteobacteria,Gammaproteobacteria,Escherichia,Escherichia_coli,Escherichia_coli_O157_H7_EC4115_uid59091,2475,Gammaproteobacteria,Enterobacteriales
Bacteria,Proteobacteria,Gammaproteobacteria,Escherichia,Escherichia_coli,Escherichia_coli_O157_H7_EDL933_uid57831,2476,Gammaproteobacteria,Enterobacteriales
Bacteria,Proteobacteria,Gammaproteobacteria,Escherichia,Escherichia_coli,Escherichia_coli_O157_H7_Sakai_uid57781,2477,Gammaproteobacteria,Enterobacteriales
Bacteria,Proteobacteria,Gammaproteobacteria,Escherichia,Escherichia_coli,Escherichia_coli_O157_H7_TW14359_uid59235,2488,Gammaproteobacteria,Enterobacteriales
Bacteria,Proteobacteria,Gammaproteobacteria,Escherichia,Escherichia_coli,Escherichia_coli_O26_H11_11368_uid41021,2489,Gammaproteobacteria,Enterobacteriales
Bacteria,Proteobacteria,Gammaproteobacteria,Escherichia,Escherichia_coli,Escherichia_coli_O55_H7_CB9615_uid46655,2504,Gammaproteobacteria,Enterobacteriales
Bacteria,Proteobacteria,Gammaproteobacteria,Escherichia,Escherichia_coli,Escherichia_coli_S88_uid62979,2823,Gammaproteobacteria,Enterobacteriales
Bacteria,Proteobacteria,Gammaproteobacteria,Escherichia,Escherichia_coli,Escherichia_coli_SE11_uid59425,909,Gammaproteobacteria,Enterobacteriales
Bacteria,Proteobacteria,Gammaproteobacteria,Escherichia,Escherichia_coli,Escherichia_coli_SMS_3_5_uid58919,917,Gammaproteobacteria,Enterobacteriales
Bacteria,Proteobacteria,Gammaproteobacteria,Escherichia,Escherichia_coli,Escherichia_coli_UMN026_uid62981,919,Gammaproteobacteria,Enterobacteriales
Bacteria,Proteobacteria,Gammaproteobacteria,Escherichia,Escherichia_coli,Escherichia_coli_UTI89_uid58541,2917,Gammaproteobacteria,Enterobacteriales
Bacteria,Proteobacteria,Gammaproteobacteria,Escherichia,Escherichia_fergusonii,Escherichia_fergusonii_ATCC_35469_uid59375,1065,Gammaproteobacteria,Enterobacteriales
Bacteria,Firmicutes,Clostridia,Ethanoligenens,Ethanoligenens_harbinense,Ethanoligenens_harbinense_YUAN_3_uid46255,3046,Clostridia,Clostridiales
Bacteria,Firmicutes,Clostridia,Eubacterium,Eubacterium_eligens,Eubacterium_eligens_ATCC_27750_uid59171,3047,Clostridia,Clostridiales
Bacteria,Firmicutes,Clostridia,Eubacterium,Eubacterium_limosum,Eubacterium_limosum_KIST612_uid59777,1107,Clostridia,Clostridiales
Bacteria,Firmicutes,Clostridia,Eubacterium,Eubacterium_rectale,Eubacterium_rectale_ATCC_33656_uid59169,3062,Clostridia,Clostridiales
Bacteria,Firmicutes,Bacilli,Exiguobacterium,Exiguobacterium_AT1b,Exiguobacterium_AT1b_uid59093,1109,Bacilli,Bacillales
Bacteria,Firmicutes,Bacilli,Exiguobacterium,Exiguobacterium_sibiricum,Exiguobacterium_sibiricum_255_15_uid58053,3065,Bacilli,Bacillales
Bacteria,Proteobacteria,Gammaproteobacteria,Ferrimonas,Ferrimonas_balearica,Ferrimonas_balearica_DSM_9799_uid53371,3064,Gammaproteobacteria,Alteromonadales
Archaea,Euryarchaeota,Archaeoglobi,Ferroglobus,Ferroglobus_placidus,Ferroglobus_placidus_DSM_10642_uid40863,1199,Euryarchaeota,Archaeoglobales
Bacteria,Thermotogae,Thermotogae,Fervidobacterium,Fervidobacterium_nodosum,Fervidobacterium_nodosum_Rt17_B1_uid58625,1181,Thermotogae,Thermotogales
Bacteria,Fibrobacteres,Fibrobacteria,Fibrobacter,Fibrobacter_succinogenes,Fibrobacter_succinogenes_S85_uid41169,1184,Fibrobacteres,Fibrobacterales
Bacteria,Firmicutes,Clostridia,Finegoldia,Finegoldia_magna,Finegoldia_magna_ATCC_29328_uid58867,1186,Clostridia,Clostridiales
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriaceae,Flavobacteriaceae_bacterium,Flavobacteriaceae_bacterium_3519_10_uid59413,1187,Bacteroidetes,Flavobacteriales
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriales_bacterium,Flavobacteriales_bacterium_HTCC2170_uid51877,1188,Bacteroidetes,Flavobacteriales
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacterium,Flavobacterium_branchiophilum,Flavobacterium_branchiophilum_FL_15_uid73421,1189,Bacteroidetes,Flavobacteriales
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacterium,Flavobacterium_johnsoniae,Flavobacterium_johnsoniae_UW101_uid58493,1192,Bacteroidetes,Flavobacteriales
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacterium,Flavobacterium_psychrophilum,Flavobacterium_psychrophilum_JIP02_86_uid61627,1193,Bacteroidetes,Flavobacteriales
Bacteria,Deferribacteres,Deferribacteres,Flexistipes,Flexistipes_sinusarabici,Flexistipes_sinusarabici_DSM_4947_uid68147,1195,Deferribacteres,Deferribacterales
Bacteria,Bacteroidetes,Flavobacteriia,Fluviicola,Fluviicola_taffensis,Fluviicola_taffensis_DSM_16823_uid65271,1196,Bacteroidetes,Flavobacteriales
Bacteria,Proteobacteria,Gammaproteobacteria,Francisella,Francisella_novicida,Francisella_novicida_U112_uid58499,3181,Gammaproteobacteria,Thiotrichales
Bacteria,Proteobacteria,Gammaproteobacteria,Francisella,Francisella_philomiragia,Francisella_philomiragia_ATCC_25017_uid59105,3182,Gammaproteobacteria,Thiotrichales
Bacteria,Proteobacteria,Gammaproteobacteria,Francisella,Francisella_tularensis,Francisella_tularensis_FSC198_uid58693,1200,Gammaproteobacteria,Thiotrichales
Bacteria,Proteobacteria,Gammaproteobacteria,Francisella,Francisella_tularensis,Francisella_tularensis_holarctica_FTNF002_00_uid58999,3183,Gammaproteobacteria,Thiotrichales
Bacteria,Proteobacteria,Gammaproteobacteria,Francisella,Francisella_tularensis,Francisella_tularensis_holarctica_LVS_uid58595,1201,Gammaproteobacteria,Thiotrichales
Bacteria,Proteobacteria,Gammaproteobacteria,Francisella,Francisella_tularensis,Francisella_tularensis_holarctica_OSU18_uid58687,1202,Gammaproteobacteria,Thiotrichales
Bacteria,Proteobacteria,Gammaproteobacteria,Francisella,Francisella_tularensis,Francisella_tularensis_mediasiatica_FSC147_uid58939,3184,Gammaproteobacteria,Thiotrichales
Bacteria,Proteobacteria,Gammaproteobacteria,Francisella,Francisella_tularensis,Francisella_tularensis_SCHU_S4_uid57589,3186,Gammaproteobacteria,Thiotrichales
Bacteria,Proteobacteria,Gammaproteobacteria,Francisella,Francisella_tularensis,Francisella_tularensis_WY96_3418_uid58811,3189,Gammaproteobacteria,Thiotrichales
Bacteria,Proteobacteria,Gammaproteobacteria,Francisella,Francisella_TX077308,Francisella_TX077308_uid68321,3190,Gammaproteobacteria,Thiotrichales
Bacteria,Actinobacteria,Actinobacteria,Frankia,Frankia_alni,Frankia_alni_ACN14a_uid58695,3191,Actinobacteria,Actinomycetales
Bacteria,Actinobacteria,Actinobacteria,Frankia,Frankia_CcI3,Frankia_CcI3_uid58397,3192,Actinobacteria,Actinomycetales
Bacteria,Actinobacteria,Actinobacteria,Frankia,Frankia_EAN1pec,Frankia_EAN1pec_uid58367,3193,Actinobacteria,Actinomycetales
Bacteria,Actinobacteria,Actinobacteria,Frankia,Frankia_EuI1c,Frankia_EuI1c_uid42615,3194,Actinobacteria,Actinomycetales
Bacteria,Actinobacteria,Actinobacteria,Frankia,Frankia_symbiont,Frankia_symbiont_of_Datisca_glomerata_uid46257,3195,Actinobacteria,Frankia
Bacteria,Fusobacteria,Fusobacteriia,Fusobacterium,Fusobacterium_nucleatum,Fusobacterium_nucleatum_ATCC_25586_uid57885,3197,Fusobacteria,Fusobacteriales
Bacteria,Proteobacteria,Gammaproteobacteria,Gallibacterium,Gallibacterium_anatis,Gallibacterium_anatis_UMN179_uid66567,1203,Gammaproteobacteria,Pasteurellales
Bacteria,Proteobacteria,Betaproteobacteria,Gallionella,Gallionella_capsiferriformans,Gallionella_capsiferriformans_ES_2_uid51505,1204,Betaproteobacteria,Gallionellales
Bacteria,Proteobacteria,Gammaproteobacteria,gamma,gamma_proteobacterium,gamma_proteobacterium_HdN1_uid51635,1205,Gammaproteobacteria,-
Bacteria,Actinobacteria,Actinobacteria,Gardnerella,Gardnerella_vaginalis,Gardnerella_vaginalis_409_05_uid43211,1206,Actinobacteria,Bifidobacteriales
Bacteria,Actinobacteria,Actinobacteria,Gardnerella,Gardnerella_vaginalis,Gardnerella_vaginalis_ATCC_14019_uid55487,1207,Actinobacteria,Bifidobacteriales
Bacteria,Gemmatimonadetes,Gemmatimonadetes,Gemmatimonas,Gemmatimonas_aurantiaca,Gemmatimonas_aurantiaca_T_27_uid58813,1209,Gemmatimonadetes,Gemmatimonadales
Bacteria,Firmicutes,Bacilli,Geobacillus,Geobacillus_C56,Geobacillus_C56_T3_uid49467,1210,Bacilli,Bacillales
Bacteria,Firmicutes,Bacilli,Geobacillus,Geobacillus_kaustophilus,Geobacillus_kaustophilus_HTA426_uid58227,1211,Bacilli,Bacillales
Bacteria,Firmicutes,Bacilli,Geobacillus,Geobacillus_thermodenitrificans,Geobacillus_thermodenitrificans_NG80_2_uid58829,3208,Bacilli,Bacillales
Bacteria,Firmicutes,Bacilli,Geobacillus,Geobacillus_thermoglucosidasius,Geobacillus_thermoglucosidasius_C56_YS93_uid48129,3211,Bacilli,Bacillales
Bacteria,Firmicutes,Bacilli,Geobacillus,Geobacillus_WCH70,Geobacillus_WCH70_uid59045,3210,Bacilli,Bacillales
Bacteria,Firmicutes,Bacilli,Geobacillus,Geobacillus_Y412MC52,Geobacillus_Y412MC52_uid55381,3213,Bacilli,Bacillales
Bacteria,Firmicutes,Bacilli,Geobacillus,Geobacillus_Y412MC61,Geobacillus_Y412MC61_uid41171,1248,Bacilli,Bacillales
Bacteria,Firmicutes,Bacilli,Geobacillus,Geobacillus_Y4,Geobacillus_Y4_1MC1_uid55779,1249,Bacilli,Bacillales
Bacteria,Proteobacteria,Deltaproteobacteria,Geobacter,Geobacter_bemidjiensis,Geobacter_bemidjiensis_Bem_uid58749,1247,Deltaproteobacteria,Desulfuromonadales
Bacteria,Proteobacteria,Deltaproteobacteria,Geobacter,Geobacter_FRC,Geobacter_FRC_32_uid58543,1274,Deltaproteobacteria,Desulfuromonadales
Bacteria,Proteobacteria,Deltaproteobacteria,Geobacter,Geobacter_lovleyi,Geobacter_lovleyi_SZ_uid58713,3292,Deltaproteobacteria,Desulfuromonadales
Bacteria,Proteobacteria,Deltaproteobacteria,Geobacter,Geobacter_M18,Geobacter_M18_uid55771,3293,Deltaproteobacteria,Desulfuromonadales
Bacteria,Proteobacteria,Deltaproteobacteria,Geobacter,Geobacter_M21,Geobacter_M21_uid59037,3295,Deltaproteobacteria,Desulfuromonadales
Bacteria,Proteobacteria,Deltaproteobacteria,Geobacter,Geobacter_sulfurreducens,Geobacter_sulfurreducens_PCA_uid57743,3375,Deltaproteobacteria,Desulfuromonadales
Bacteria,Proteobacteria,Deltaproteobacteria,Geobacter,Geobacter_uraniireducens,Geobacter_uraniireducens_Rf4_uid58475,1400,Deltaproteobacteria,Desulfuromonadales
Bacteria,Actinobacteria,Actinobacteria,Geodermatophilus,Geodermatophilus_obscurus,Geodermatophilus_obscurus_DSM_43160_uid43725,1401,Actinobacteria,Actinomycetales
Bacteria,Proteobacteria,Gammaproteobacteria,Glaciecola,Glaciecola_4H,Glaciecola_4H_3_7_YE_5_uid66595,3393,Gammaproteobacteria,Alteromonadales
Bacteria,Proteobacteria,Gammaproteobacteria,Glaciecola,Glaciecola_nitratireducens,Glaciecola_nitratireducens_FR1064_uid73759,3394,Gammaproteobacteria,Alteromonadales
Bacteria,Cyanobacteria,Gloeobacteria,Gloeobacter,Gloeobacter_violaceus,Gloeobacter_violaceus_PCC_7421_uid58011,3395,Cyanobacteria,Gloeobacterales
Bacteria,Proteobacteria,Alphaproteobacteria,Gluconacetobacter,Gluconacetobacter_diazotrophicus,Gluconacetobacter_diazotrophicus_PAl_5_uid59075,3396,Alphaproteobacteria,Rhodospirillales
Bacteria,Proteobacteria,Alphaproteobacteria,Gluconacetobacter,Gluconacetobacter_diazotrophicus,Gluconacetobacter_diazotrophicus_PAl_5_uid61587,1402,Alphaproteobacteria,Rhodospirillales
Bacteria,Proteobacteria,Alphaproteobacteria,Gluconacetobacter,Gluconacetobacter_xylinus,Gluconacetobacter_xylinus_NBRC_3288_uid46523,3397,Alphaproteobacteria,Rhodospirillales
Bacteria,Proteobacteria,Alphaproteobacteria,Gluconobacter,Gluconobacter_oxydans,Gluconobacter_oxydans_621H_uid58239,3398,Alphaproteobacteria,Rhodospirillales
Bacteria,Actinobacteria,Actinobacteria,Gordonia,Gordonia_bronchialis,Gordonia_bronchialis_DSM_43247_uid41403,3399,Actinobacteria,Actinomycetales
Bacteria,Bacteroidetes,Flavobacteriia,Gramella,Gramella_forsetii,Gramella_forsetii_KT0803_uid58881,3418,Bacteroidetes,Flavobacteriales
Bacteria,Proteobacteria,Alphaproteobacteria,Granulibacter,Granulibacter_bethesdensis,Granulibacter_bethesdensis_CGDNIH1_uid58661,1443,Alphaproteobacteria,Rhodospirillales
Bacteria,Proteobacteria,Gammaproteobacteria,Haemophilus,Haemophilus_ducreyi,Haemophilus_ducreyi_35000HP_uid57625,3569,Gammaproteobacteria,Pasteurellales
Bacteria,Proteobacteria,Gammaproteobacteria,Haemophilus,Haemophilus_influenzae,Haemophilus_influenzae_86_028NP_uid58093,1715,Gammaproteobacteria,Pasteurellales
Bacteria,Proteobacteria,Gammaproteobacteria,Haemophilus,Haemophilus_influenzae,Haemophilus_influenzae_F3031_uid62123,1716,Gammaproteobacteria,Pasteurellales
Bacteria,Proteobacteria,Gammaproteobacteria,Haemophilus,Haemophilus_influenzae,Haemophilus_influenzae_F3047_uid62097,3797,Gammaproteobacteria,Pasteurellales
Bacteria,Proteobacteria,Gammaproteobacteria,Haemophilus,Haemophilus_influenzae,Haemophilus_influenzae_PittEE_uid58591,3798,Gammaproteobacteria,Pasteurellales
Bacteria,Proteobacteria,Gammaproteobacteria,Haemophilus,Haemophilus_influenzae,Haemophilus_influenzae_PittGG_uid58593,3799,Gammaproteobacteria,Pasteurellales
Bacteria,Proteobacteria,Gammaproteobacteria,Haemophilus,Haemophilus_influenzae,Haemophilus_influenzae_Rd_KW20_uid57771,3871,Gammaproteobacteria,Pasteurellales
Bacteria,Proteobacteria,Gammaproteobacteria,Haemophilus,Haemophilus_parainfluenzae,Haemophilus_parainfluenzae_T3T1_uid72801,3898,Gammaproteobacteria,Pasteurellales
Bacteria,Proteobacteria,Gammaproteobacteria,Haemophilus,Haemophilus_parasuis,Haemophilus_parasuis_SH0165_uid59273,3899,Gammaproteobacteria,Pasteurellales
Bacteria,Proteobacteria,Gammaproteobacteria,Haemophilus,Haemophilus_somnus,Haemophilus_somnus_129PT_uid57929,1775,Gammaproteobacteria,Pasteurellales
Bacteria,Proteobacteria,Gammaproteobacteria,Haemophilus,Haemophilus_somnus,Haemophilus_somnus_2336_uid57979,3901,Gammaproteobacteria,Pasteurellales
Bacteria,Proteobacteria,Gammaproteobacteria,Hahella,Hahella_chejuensis,Hahella_chejuensis_KCTC_2396_uid58483,258,Gammaproteobacteria,Oceanospirillales
Archaea,Euryarchaeota,Halobacteria,Halalkalicoccus,Halalkalicoccus_jeotgali,Halalkalicoccus_jeotgali_B3_uid50305,1983,Euryarchaeota,Halobacteriales
Bacteria,Firmicutes,Clostridia,Halanaerobium,Halanaerobium_hydrogeniformans,Halanaerobium_hydrogeniformans_uid60191,1984,Clostridia,Halanaerobiales
Bacteria,Proteobacteria,Deltaproteobacteria,Haliangium,Haliangium_ochraceum,Haliangium_ochraceum_DSM_14365_uid41425,1982,Deltaproteobacteria,Myxococcales
Bacteria,Bacteroidetes,Sphingobacteriia,Haliscomenobacter,Haliscomenobacter_hydrossis,Haliscomenobacter_hydrossis_DSM_1100_uid66777,2069,Bacteroidetes,Sphingobacteriales
Archaea,Euryarchaeota,Halobacteria,Haloarcula,Haloarcula_hispanica,Haloarcula_hispanica_ATCC_33960_uid72475,2084,Euryarchaeota,Halobacteriales
Archaea,Euryarchaeota,Halobacteria,Haloarcula,Haloarcula_marismortui,Haloarcula_marismortui_ATCC_43049_uid57719,274,Euryarchaeota,Halobacteriales
Archaea,Euryarchaeota,Halobacteria,Halobacterium,Halobacterium_NRC,Halobacterium_NRC_1_uid57769,2422,Euryarchaeota,Halobacteriales
Archaea,Euryarchaeota,Halobacteria,Halobacterium,Halobacterium_salinarum,Halobacterium_salinarum_R1_uid61571,2506,Euryarchaeota,Halobacteriales
Archaea,Euryarchaeota,Halobacteria,Haloferax,Haloferax_volcanii,Haloferax_volcanii_DS2_uid46845,2511,Euryarchaeota,Halobacteriales
Archaea,Euryarchaeota,Halobacteria,Halogeometricum,Halogeometricum_borinquense,Halogeometricum_borinquense_DSM_11551_uid54919,564,Euryarchaeota,Halobacteriales
Archaea,Euryarchaeota,Halobacteria,Halomicrobium,Halomicrobium_mukohataei,Halomicrobium_mukohataei_DSM_12286_uid59107,2512,Euryarchaeota,Halobacteriales
Bacteria,Proteobacteria,Gammaproteobacteria,Halomonas,Halomonas_elongata,Halomonas_elongata_DSM_2581_uid52781,2513,Gammaproteobacteria,Oceanospirillales
Archaea,-,-,halophilic,halophilic_archaeon,halophilic_archaeon_DL31_uid72619,2514,-,-
Archaea,Euryarchaeota,Halobacteria,Halopiger,Halopiger_xanaduensis,Halopiger_xanaduensis_SH_6_uid68105,2515,Euryarchaeota,Halobacteriales
Archaea,Euryarchaeota,Halobacteria,Haloquadratum,Haloquadratum_walsbyi,Haloquadratum_walsbyi_DSM_16790_uid58673,2517,Euryarchaeota,Halobacteriales
Archaea,Euryarchaeota,Halobacteria,Halorhabdus,Halorhabdus_utahensis,Halorhabdus_utahensis_DSM_12940_uid59189,2518,Euryarchaeota,Halobacteriales
Bacteria,Proteobacteria,Gammaproteobacteria,Halorhodospira,Halorhodospira_halophila,Halorhodospira_halophila_SL1_uid58473,565,Gammaproteobacteria,Chromatiales
Archaea,Euryarchaeota,Halobacteria,Halorubrum,Halorubrum_lacusprofundi,Halorubrum_lacusprofundi_ATCC_49239_uid58807,2522,Euryarchaeota,Halobacteriales
Archaea,Euryarchaeota,Halobacteria,Haloterrigena,Haloterrigena_turkmenica,Haloterrigena_turkmenica_DSM_5511_uid43501,570,Euryarchaeota,Halobacteriales
Bacteria,Firmicutes,Clostridia,Halothermothrix,Halothermothrix_orenii,Halothermothrix_orenii_H_168_uid58585,571,Clostridia,Halanaerobiales
